date,close
2017-01-03,5.546210765838623
2017-01-04,5.614176273345947
2017-01-05,5.611658573150635
2017-01-06,5.5856428146362305
2017-01-09,5.628438949584961
2017-01-10,5.607458591461182
2017-01-11,5.562991619110107
2017-01-12,5.495024681091309
2017-01-13,5.43461275100708
2017-01-16,5.280229568481445
2017-01-17,5.326379299163818
2017-01-18,5.329733371734619
2017-01-19,5.3112711906433105
2017-01-20,5.379236698150635
2017-01-23,5.4312591552734375
2017-01-24,5.407761096954346
2017-01-25,5.428740978240967
2017-01-26,5.465664863586426
2017-02-03,5.448038578033447
2017-02-06,5.495024681091309
2017-02-07,5.486634731292725
2017-02-08,5.523558616638184
2017-02-09,5.550411224365234
2017-02-10,5.562154769897461
2017-02-13,5.583970069885254
2017-02-14,5.588160514831543
2017-02-15,5.536138534545898
2017-02-16,5.572226524353027
2017-02-17,5.533620834350586
2017-02-20,5.6057868003845215
2017-02-21,5.649417877197266
2017-02-22,5.675424098968506
2017-02-23,5.683815002441406
2017-02-24,5.685496807098389
2017-02-27,5.638510227203369
2017-02-28,5.657808303833008
2017-03-01,5.676270484924316
2017-03-02,5.649417877197266
2017-03-03,5.661162376403809
2017-03-06,5.714866638183594
2017-03-07,5.729964733123779
2017-03-08,5.708984375
2017-03-09,5.64102840423584
2017-03-10,5.658644676208496
2017-03-13,5.719892978668213
2017-03-14,5.693049907684326
2017-03-15,5.688014507293701
2017-03-16,5.739200115203857
2017-03-17,5.6821417808532715
2017-03-20,5.700594902038574
2017-03-21,5.724928379058838
2017-03-22,5.703958034515381
2017-03-23,5.715702533721924
2017-03-24,5.7517805099487305
2017-03-27,5.717384338378906
2017-03-28,5.704794406890869
2017-03-29,5.685496807098389
2017-03-30,5.599914073944092
2017-03-31,5.6108222007751465
2017-04-05,5.755134582519531
2017-04-06,5.753462314605713
2017-04-07,5.763524532318115
2017-04-10,5.757652282714844
2017-04-11,5.822263717651367
2017-04-12,5.776950359344482
2017-04-13,5.810520172119141
2017-04-14,5.733318328857422
2017-04-17,5.6687164306640625
2017-04-18,5.6427001953125
2017-04-19,5.576416969299316
2017-04-20,5.573898792266846
2017-04-21,5.5395026206970215
2017-04-24,5.390145301818848
2017-04-25,5.406925201416016
2017-04-26,5.416996955871582
2017-04-27,5.436295032501221
2017-04-28,5.454756736755371
2017-05-02,5.448875427246094
2017-05-03,5.444684982299805
2017-05-04,5.418668746948242
2017-05-05,5.356584548950195
2017-05-08,5.257577419281006
2017-05-09,5.277710914611816
2017-05-10,5.1787028312683105
2017-05-11,5.163595199584961
2017-05-12,5.149333477020264
2017-05-15,5.175349235534668
2017-05-16,5.283583641052246
2017-05-17,5.297844886779785
2017-05-18,5.248341083526611
2017-05-19,5.246669292449951
2017-05-22,5.169467449188232
2017-05-23,5.076332092285156
2017-05-24,5.098147392272949
2017-05-25,5.136743545532227
2017-05-26,5.1409430503845215
2017-05-31,5.112419605255127
2017-06-01,5.020956039428711
2017-06-02,5.077177047729492
2017-06-05,5.107383728027344
2017-06-06,5.130871295928955
2017-06-07,5.242469310760498
2017-06-08,5.2399516105651855
2017-06-09,5.258412837982178
2017-06-12,5.193801403045654
2017-06-13,5.26763916015625
2017-06-14,5.250022888183594
2017-06-15,5.297008991241455
2017-06-16,5.293654918670654
2017-06-19,5.332250595092773
2017-06-20,5.348194599151611
2017-06-21,5.357421398162842
2017-06-22,5.281064987182617
2017-06-23,5.297008991241455
2017-06-26,5.39349889755249
2017-06-27,5.379236698150635
2017-06-28,5.362457275390625
2017-06-29,5.394344806671143
2017-06-30,5.4111247062683105
2017-07-03,5.447203159332275
2017-07-04,5.424551010131836
2017-07-05,5.458110332489014
2017-07-06,5.458110332489014
2017-07-07,5.492506980895996
2017-07-10,5.474054336547852
2017-07-11,5.413642883300781
2017-07-12,5.406088829040527
2017-07-13,5.411961078643799
2017-07-14,5.397698879241943
2017-07-17,5.1862568855285645
2017-07-18,5.233243465423584
2017-07-19,5.350713729858398
2017-07-20,5.375882625579834
2017-07-21,5.395180702209473
2017-07-24,5.437130928039551
2017-07-25,5.435459136962891
2017-07-26,5.425386905670166
2017-07-27,5.45978307723999
2017-07-28,5.489988803863525
2017-07-31,5.565508842468262
2017-08-01,5.550411224365234
2017-08-02,5.525230407714844
2017-08-03,5.527749061584473
2017-08-04,5.495870590209961
2017-08-07,5.573898792266846
2017-08-08,5.568027019500732
2017-08-09,5.604940891265869
2017-08-10,5.558800220489502
2017-08-11,5.454756736755371
2017-08-14,5.565508842468262
2017-08-15,5.568862438201904
2017-08-16,5.57558012008667
2017-08-17,5.630956649780273
2017-08-18,5.606622695922852
2017-08-21,5.661162376403809
2017-08-22,5.638510227203369
2017-08-23,5.594878196716309
2017-08-24,5.553764820098877
2017-08-25,5.612494468688965
2017-08-28,5.676270484924316
2017-08-29,5.656962871551514
2017-08-30,5.696403980255127
2017-08-31,5.715702533721924
2017-09-01,5.77443265914917
2017-09-04,5.7979302406311035
2017-09-05,5.802120685577393
2017-09-06,5.834007740020752
2017-09-07,5.791222095489502
2017-09-08,5.8096747398376465
2017-09-11,5.880158424377441
2017-09-12,5.866732120513916
2017-09-13,5.906174182891846
2017-09-14,5.893584251403809
2017-09-15,5.848270416259766
2017-09-18,5.903656482696533
2017-09-19,5.853306293487549
2017-09-20,5.913717746734619
2017-09-21,5.844916820526123
2017-09-22,5.801284313201904
2017-09-25,5.730800628662109
2017-09-26,5.755980014801025
2017-09-27,5.80800199508667
2017-09-28,5.8096747398376465
2017-09-29,5.844916820526123
2017-10-09,5.906174182891846
2017-10-10,5.925471782684326
2017-10-11,5.892747402191162
2017-10-12,5.881839752197266
2017-10-13,5.927980422973633
2017-10-16,5.842398166656494
2017-10-17,5.83317232131958
2017-10-18,5.803802490234375
2017-10-19,5.745071887969971
2017-10-20,5.8029656410217285
2017-10-23,5.842398166656494
2017-10-24,5.836526393890381
2017-10-25,5.869250297546387
2017-10-26,5.879322052001953
2017-10-27,5.866732120513916
2017-10-30,5.746744632720947
2017-10-31,5.7887043952941895
2017-11-01,5.77443265914917
2017-11-02,5.717384338378906
2017-11-03,5.667034149169922
2017-11-06,5.745908737182617
2017-11-07,5.779468059539795
2017-11-08,5.790376663208008
2017-11-09,5.838207721710205
2017-11-10,5.85666036605835
2017-11-13,5.882676124572754
2017-11-14,5.839879989624023
2017-11-15,5.76855993270874
2017-11-16,5.783668041229248
2017-11-17,5.630120277404785
2017-11-20,5.672906875610352
2017-11-21,5.696403980255127
2017-11-22,5.672070503234863
2017-11-23,5.531103134155273
2017-11-24,5.542011260986328
2017-11-27,5.4681830406188965
2017-11-28,5.554600715637207
2017-11-29,5.572226524353027
2017-11-30,5.534466743469238
2017-12-01,5.572226524353027
2017-12-04,5.540338516235352
2017-12-05,5.4195146560668945
2017-12-06,5.443848609924316
2017-12-07,5.4111247062683105
2017-12-08,5.470690727233887
2017-12-11,5.551246166229248
2017-12-12,5.503415107727051
2017-12-13,5.551246166229248
2017-12-14,5.563826560974121
2017-12-15,5.5193586349487305
2017-12-18,5.477408409118652
2017-12-19,5.520204544067383
2017-12-20,5.478244781494141
2017-12-21,5.509296894073486
2017-12-22,5.509296894073486
2017-12-25,5.45894718170166
2017-12-26,5.495024681091309
2017-12-27,5.444684982299805
2017-12-28,5.473209381103516
2017-12-29,5.528594970703125
2018-01-02,5.602432727813721
2018-01-03,5.638510227203369
2018-01-04,5.6603264808654785
2018-01-05,5.670388221740723
2018-01-08,5.696403980255127
2018-01-09,5.691368579864502
2018-01-10,5.662844181060791
2018-01-11,5.676270484924316
2018-01-12,5.647736549377441
2018-01-15,5.526912689208984
2018-01-16,5.556282043457031
2018-01-17,5.524394989013672
2018-01-18,5.545374393463135
2018-01-19,5.529430866241455
2018-01-22,5.599914073944092
2018-01-23,5.607458591461182
2018-01-24,5.650254726409912
2018-01-25,5.64186429977417
2018-01-26,5.646900653839111
2018-01-29,5.573898792266846
2018-01-30,5.573062896728516
2018-01-31,5.454756736755371
2018-02-01,5.291137218475342
2018-02-02,5.288619041442871
2018-02-05,5.279393196105957
2018-02-06,5.040253639221191
2018-02-07,5.046125411987305
2018-02-08,5.090603351593018
2018-02-09,4.896777629852295
2018-02-12,5.029345512390137
2018-02-13,5.060397624969482
2018-02-14,5.077177047729492
2018-02-22,5.182893753051758
2018-02-23,5.190447807312012
2018-02-26,5.330568790435791
2018-02-27,5.306234836578369
2018-02-28,5.30791711807251
2018-03-01,5.380918502807617
2018-03-02,5.354903221130371
2018-03-05,5.348194599151611
2018-03-06,5.420351028442383
2018-03-07,5.369164943695068
2018-03-08,5.41783332824707
2018-03-09,5.490834712982178
2018-03-12,5.550411224365234
2018-03-13,5.524394989013672
2018-03-14,5.453910827636719
2018-03-15,5.443848609924316
2018-03-16,5.413642883300781
2018-03-19,5.43461275100708
2018-03-20,5.437130928039551
2018-03-21,5.39266300201416
2018-03-22,5.391826629638672
2018-03-23,5.111573219299316
2018-03-26,5.213944911956787
2018-03-27,5.332250595092773
2018-03-28,5.271839141845703
2018-03-29,5.327215194702148
2018-03-30,5.396853446960449
2018-04-02,5.390145301818848
2018-04-03,5.347349643707275
2018-04-04,5.303717613220215
2018-04-09,5.312107563018799
2018-04-10,5.353230953216553
2018-04-11,5.362457275390625
2018-04-12,5.333922863006592
2018-04-13,5.316307067871094
2018-04-16,5.300363540649414
2018-04-17,5.205555438995361
2018-04-18,5.262603282928467
2018-04-19,5.287783622741699
2018-04-20,5.194647312164307
2018-04-23,5.138425827026367
2018-04-24,5.247505187988281
2018-04-25,5.252541542053223
2018-04-26,5.158559799194336
2018-04-27,5.181221008300781
2018-05-02,5.167795181274414
2018-05-03,5.218135356903076
2018-05-04,5.214780807495117
2018-05-07,5.315471172332764
2018-05-08,5.340640544891357
2018-05-09,5.319661617279053
2018-05-10,5.341476917266846
2018-05-11,5.299527168273926
2018-05-14,5.274356842041016
2018-05-15,5.324697494506836
2018-05-16,5.3112711906433105
2018-05-17,5.277710914611816
2018-05-18,5.3112711906433105
2018-05-21,5.370847225189209
2018-05-22,5.39266300201416
2018-05-23,5.321342945098877
2018-05-24,5.304562568664551
2018-05-25,5.234078884124756
2018-05-28,5.2240071296691895
2018-05-29,5.158559799194336
2018-05-30,5.040253639221191
2018-05-31,5.09982967376709
2018-06-01,5.040253639221191
2018-06-04,5.039417266845703
2018-06-05,5.125
2018-06-06,5.119963645935059
2018-06-07,5.092275619506836
2018-06-08,5.030191421508789
2018-06-11,4.999139785766602
2018-06-12,5.040253639221191
2018-06-13,4.968934059143066
2018-06-14,4.960544109344482
2018-06-15,4.872444152832031
2018-06-19,4.563666343688965
2018-06-20,4.603944301605225
2018-06-21,4.522552967071533
2018-06-22,4.581292629241943
2018-06-25,4.539332389831543
2018-06-26,4.5787739753723145
2018-06-27,4.5166802406311035
2018-06-28,4.483120441436768
2018-06-29,4.640858173370361
2018-07-02,4.566184997558594
2018-07-03,4.614006996154785
2018-07-04,4.551076412200928
2018-07-05,4.4302520751953125
2018-07-06,4.431934356689453
2018-07-09,4.546050071716309
2018-07-10,4.5703840255737305
2018-07-11,4.483956813812256
2018-07-12,4.614851951599121
2018-07-13,4.626596450805664
2018-07-16,4.631632328033447
2018-07-17,4.615688323974609
2018-07-18,4.593872547149658
2018-07-19,4.555276393890381
2018-07-20,4.6114983558654785
2018-07-23,4.6458940505981445
2018-07-24,4.723931312561035
2018-07-25,4.724768161773682
2018-07-26,4.697080135345459
2018-07-27,4.672746181488037
2018-07-30,4.602262496948242
2018-07-31,4.612334251403809
2018-08-01,4.540178298950195
2018-08-02,4.435288429260254
2018-08-03,4.392502784729004
2018-08-06,4.3002028465271
2018-08-07,4.406764507293701
2018-08-08,4.350543022155762
2018-08-09,4.460458755493164
2018-08-10,4.478920936584473
2018-08-13,4.506608486175537
2018-08-14,4.483956813812256
2018-08-15,4.395010948181152
2018-08-16,4.356414794921875
2018-08-17,4.27838659286499
2018-08-20,4.302720546722412
2018-08-21,4.346352577209473
2018-08-22,4.317819118499756
2018-08-23,4.338798999786377
2018-08-24,4.322855472564697
2018-08-27,4.4302520751953125
2018-08-28,4.435288429260254
2018-08-29,4.412636756896973
2018-08-30,4.346352577209473
2018-08-31,4.298521041870117
2018-09-03,4.318665027618408
2018-09-04,4.349706649780273
2018-09-05,4.293485164642334
2018-09-06,4.274187088012695
2018-09-07,4.267478942871094
2018-09-10,4.20203161239624
2018-09-11,4.1961588859558105
2018-09-12,4.182733058929443
2018-09-13,4.206230640411377
2018-09-14,4.161753177642822
2018-09-17,4.11141300201416
2018-09-18,4.171824932098389
2018-09-19,4.221329212188721
2018-09-20,4.220492839813232
2018-09-21,4.30103874206543
2018-09-25,4.27755069732666
2018-09-26,4.285940647125244
2018-09-27,4.2414631843566895
2018-09-28,4.297684669494629
2018-10-08,4.146655082702637
2018-10-09,4.1340651512146
2018-10-10,4.1332292556762695
2018-10-11,3.8210973739624023
2018-10-12,3.805989980697632
2018-10-15,3.740541934967041
2018-10-16,3.6709039211273193
2018-10-17,3.686847686767578
2018-10-18,3.6054558753967285
2018-10-19,3.6801297664642334
2018-10-22,3.8949356079101562
2018-10-23,3.8009538650512695
2018-10-24,3.790045976638794
2018-10-25,3.7892098426818848
2018-10-26,3.770747661590576
2018-10-29,3.7254436016082764
2018-10-30,3.7598400115966797
2018-10-31,3.8168978691101074
2018-11-01,3.843749523162842
2018-11-02,3.985553026199341
2018-11-05,3.9654195308685303
2018-11-06,3.972963333129883
2018-11-07,3.935213327407837
2018-11-08,3.9091973304748535
2018-11-09,3.910879135131836
2018-11-12,4.013241291046143
2018-11-13,4.09295129776001
2018-11-14,4.074489593505859
2018-11-15,4.146655082702637
2018-11-16,4.171824932098389
2018-11-19,4.173507213592529
2018-11-20,4.062745094299316
2018-11-21,4.071971416473389
2018-11-22,4.071971416473389
2018-11-23,3.899125337600708
2018-11-26,3.90667986869812
2018-11-27,3.9268136024475098
2018-11-28,3.984717845916748
2018-11-29,3.9041616916656494
2018-11-30,3.925977945327759
2018-12-03,4.051001071929932
2018-12-04,4.0669450759887695
