date,close
2017-01-03,108.6296157836914
2017-01-04,108.50501251220703
2017-01-05,108.530517578125
2017-01-06,108.52855682373047
2017-01-09,108.5766372680664
2017-01-10,108.61882781982422
2017-01-11,108.5746841430664
2017-01-12,108.6394271850586
2017-01-13,108.6668930053711
2017-01-16,108.30387878417969
2017-01-17,108.34803009033203
2017-01-18,108.45693969726562
2017-01-19,108.6384506225586
2017-01-20,108.79151153564453
2017-01-23,109.05445861816406
2017-01-24,108.79248809814453
2017-01-25,108.61685943603516
2017-01-26,108.7865982055664
2017-02-03,108.73853302001953
2017-02-06,108.62863159179688
2017-02-07,108.6090087890625
2017-02-08,108.58840942382812
2017-02-09,108.51483154296875
2017-02-10,108.2204818725586
2017-02-13,108.29210662841797
2017-02-14,108.30583190917969
2017-02-15,108.51580047607422
2017-02-16,108.74049377441406
2017-02-17,108.69338989257812
2017-02-20,108.6296157836914
2017-02-21,108.6806411743164
2017-02-22,108.81015014648438
2017-02-23,108.97792053222656
2017-02-24,108.83370208740234
2017-02-27,108.92003631591797
2017-02-28,109.03679656982422
2017-03-01,109.06427001953125
2017-03-02,108.87294006347656
2017-03-03,108.92788696289062
2017-03-06,108.83075714111328
2017-03-07,108.85234069824219
2017-03-08,108.86018371582031
2017-03-09,108.79052734375
2017-03-10,108.51580047607422
2017-03-13,108.37549591064453
2017-03-14,108.57368469238281
2017-03-15,108.47067260742188
2017-03-16,108.79248809814453
2017-03-17,108.81309509277344
2017-03-20,108.84841918945312
2017-03-21,108.69241333007812
2017-03-22,108.68456268310547
2017-03-23,108.73165893554688
2017-03-24,108.94063568115234
2017-03-27,108.9955825805664
2017-03-28,108.82879638671875
2017-03-29,108.840576171875
2017-03-30,108.54130554199219
2017-03-31,108.7345962524414
2017-04-05,108.72183990478516
2017-04-06,108.80819702148438
2017-04-07,108.85037231445312
2017-04-10,108.89649200439453
2017-04-11,108.83468627929688
2017-04-12,108.80916595458984
2017-04-13,108.82585144042969
2017-04-14,108.84940338134766
2017-04-17,108.61097717285156
2017-04-18,108.51580047607422
2017-04-19,108.37452697753906
2017-04-20,108.30780029296875
2017-04-21,108.19595336914062
2017-04-24,107.9604721069336
2017-04-25,107.99382781982422
2017-04-26,108.008544921875
2017-04-27,107.87510681152344
2017-04-28,107.91631317138672
2017-05-02,107.97616577148438
2017-05-03,107.83782196044922
2017-05-04,107.52287292480469
2017-05-05,107.41004180908203
2017-05-08,107.14218139648438
2017-05-09,107.17162322998047
2017-05-10,106.77130889892578
2017-05-11,106.89100646972656
2017-05-12,106.84783935546875
2017-05-15,106.97833251953125
2017-05-16,106.82919311523438
2017-05-17,106.75463104248047
2017-05-18,106.93516540527344
2017-05-19,106.59078216552734
2017-05-22,106.49070739746094
2017-05-23,106.4651870727539
2017-05-24,106.66043090820312
2017-05-25,107.14218139648438
2017-05-26,106.99403381347656
2017-05-31,107.17554473876953
2017-06-01,107.44928741455078
2017-06-02,107.66121673583984
2017-06-05,107.7524642944336
2017-06-06,107.66220092773438
2017-06-07,107.57978820800781
2017-06-08,107.49246215820312
2017-06-09,107.62295532226562
2017-06-12,107.78288269042969
2017-06-13,107.82408905029297
2017-06-14,107.9300537109375
2017-06-15,108.0330810546875
2017-06-16,107.88883972167969
2017-06-19,108.04190063476562
2017-06-20,108.10175323486328
2017-06-21,107.9231948852539
2017-06-22,107.74952697753906
2017-06-23,107.74756622314453
2017-06-26,107.8250732421875
2017-06-27,108.0134506225586
2017-06-28,107.96733856201172
2017-06-29,107.84077453613281
2017-06-30,107.66023254394531
2017-07-03,107.74952697753906
2017-07-04,107.81722259521484
2017-07-05,107.73382568359375
2017-07-06,107.91925811767578
2017-07-07,107.90650177001953
2017-07-10,107.78681182861328
2017-07-11,107.83881378173828
2017-07-12,107.83488464355469
2017-07-13,107.74756622314453
2017-07-14,107.71910858154297
2017-07-17,107.7681655883789
2017-07-18,107.49246215820312
2017-07-19,107.56604766845703
2017-07-20,107.64061737060547
2017-07-21,107.67594146728516
2017-07-24,107.62001037597656
2017-07-25,107.57389831542969
2017-07-26,107.57781219482422
2017-07-27,107.60529327392578
2017-07-28,107.60922241210938
2017-07-31,107.6131362915039
2017-08-01,107.695556640625
2017-08-02,107.7004623413086
2017-08-03,107.7014389038086
2017-08-04,107.8221206665039
2017-08-07,107.79857635498047
2017-08-08,107.6916275024414
2017-08-09,107.695556640625
2017-08-10,107.70733642578125
2017-08-11,107.7946548461914
2017-08-14,107.84273529052734
